Date,Open,High,Low,Close,Volume,Adjusted Close
1987-02-06,0.0,0.0,0.0,0.0,,0.0
1987-02-09,-0.001,-0.001,-0.001,-0.001,,-0.00099988991545
1987-02-10,-0.00500500500501,-0.00500500500501,-0.00500500500501,-0.00500500500501,,-0.0050049910151
1987-02-11,-0.0010060362173,-0.0010060362173,-0.0010060362173,-0.0010060362173,,-0.00100592534327
1987-02-12,0.00100704934542,0.00100704934542,0.00100704934542,0.00100704934542,,0.00100693824797
1987-02-13,0.00201207243461,0.00201207243461,0.00201207243461,0.00201207243461,,0.00850552556628
1987-02-17,-0.00100401606426,-0.00100401606426,-0.00100401606426,-0.00100401606426,,-0.00100386977334
1987-02-18,0.00100502512563,0.00100502512563,0.00100502512563,0.00100502512563,,0.00100487854053
1987-02-19,0.00200803212851,0.00200803212851,0.00200803212851,0.00200803212851,,0.00200773954668
1987-02-20,0.0,0.0,0.0,0.0,,0.0
1987-02-23,-0.00100200400802,-0.00100200400802,-0.00100200400802,-0.00100200400802,,-0.00100185830281
1987-02-24,0.00200601805416,0.00200601805416,0.00200601805416,0.00200601805416,,0.00200626120461
1987-02-25,0.0,0.0,0.0,0.0,,0.0
1987-02-26,0.0,0.0,0.0,0.0,,0.0
1987-02-27,0.0,0.0,0.0,0.0,,0.0
1987-03-02,0.0,0.0,0.0,0.0,,0.0
1987-03-03,0.0,0.0,0.0,0.0,,0.0
1987-03-04,0.0,0.0,0.0,0.0,,0.0
1987-03-05,0.001001001001,0.001001001001,0.001001001001,0.001001001001,,0.0010008550528
1987-03-06,-0.002,-0.002,-0.002,-0.002,,-0.00200024222725
1987-03-09,-0.00100200400802,-0.00100200400802,-0.00100200400802,-0.00100200400802,,-0.00100185830281
1987-03-10,0.0,0.0,0.0,0.0,,0.0
1987-03-11,-0.00100300902708,-0.00100300902708,-0.00100300902708,-0.00100300902708,,-0.00100286302946
1987-03-12,0.00100401606426,0.00100401606426,0.00100401606426,0.00100401606426,,0.00100386977334
1987-03-13,0.00100300902708,0.00100300902708,0.00100300902708,0.00100300902708,,0.00767398924357
1987-03-16,-0.00100200400802,-0.00100200400802,-0.00100200400802,-0.00100200400802,,-0.00100212959177
1987-03-17,0.0,0.0,0.0,0.0,,0.0
1987-03-18,0.00200601805416,0.00200601805416,0.00200601805416,0.00200601805416,,0.00200573812279
1987-03-19,-0.001001001001,-0.001001001001,-0.001001001001,-0.001001001001,,-0.0010005963257
1987-03-20,0.0,0.0,0.0,0.0,,0.0
1987-03-23,-0.00100200400802,-0.00100200400802,-0.00100200400802,-0.00100200400802,,-0.00100212959177
1987-03-24,-0.00100300902708,-0.00100300902708,-0.00100300902708,-0.00100300902708,,-0.0010031348629
1987-03-25,0.00100401606426,0.00100401606426,0.00100401606426,0.00100401606426,,0.0010041421529
1987-03-26,0.0,0.0,0.0,0.0,,0.0
1987-03-27,-0.00100300902708,-0.00100300902708,-0.00100300902708,-0.00100300902708,,-0.0010031348629
1987-03-30,-0.00903614457831,-0.00903614457831,-0.00903614457831,-0.00903614457831,,-0.00903621510247
1987-03-31,-0.00101317122594,-0.00101317122594,-0.00101317122594,-0.00101317122594,,-0.00101276154728
1987-04-01,-0.00202839756592,-0.00202839756592,-0.00202839756592,-0.00202839756592,,-0.00202865161322
1987-04-02,0.0,0.0,0.0,0.0,,0.0
1987-04-03,0.0,0.0,0.0,0.0,,0.0
1987-04-06,0.0010162601626,0.0010162601626,0.0010162601626,0.0010162601626,,0.00101638770316
1987-04-07,-0.0010152284264,-0.0010152284264,-0.0010152284264,-0.0010152284264,,-0.00101535570811
1987-04-08,-0.0010162601626,-0.0010162601626,-0.0010162601626,-0.0010162601626,,-0.00101638770316
1987-04-09,-0.00813835198372,-0.00813835198372,-0.00813835198372,-0.00813835198372,,-0.00813829603685
1987-04-10,-0.0102564102564,-0.0102564102564,-0.0102564102564,-0.0102564102564,,-0.0102566109696
1987-04-13,-0.0020725388601,-0.0020725388601,-0.0020725388601,-0.0020725388601,,-0.00207225030016
1987-04-14,-0.00830737279335,-0.00830737279335,-0.00830737279335,-0.00830737279335,,-0.0083073144985
1987-04-15,0.00314136125654,0.00314136125654,0.00314136125654,0.00314136125654,,0.0111884448228
1987-04-16,0.00730688935282,0.00730688935282,0.00730688935282,0.00730688935282,,0.0073067295127
1987-04-20,-0.00725388601036,-0.00725388601036,-0.00725388601036,-0.00725388601036,,-0.00725372848073
1987-04-21,-0.00835073068894,-0.00835073068894,-0.00835073068894,-0.00835073068894,,-0.00835062642047
1987-04-22,0.00210526315789,0.00210526315789,0.00210526315789,0.00210526315789,,0.00210537501577
1987-04-23,-0.0031512605042,-0.0031512605042,-0.0031512605042,-0.0031512605042,,-0.00315142758676
1987-04-24,-0.00737618545838,-0.00737618545838,-0.00737618545838,-0.00737618545838,,-0.00737602373979
1987-04-27,0.0,0.0,0.0,0.0,,0.0
1987-04-28,0.00212314225053,0.00212314225053,0.00212314225053,0.00212314225053,,0.0021226966676
1987-04-29,0.0010593220339,0.0010593220339,0.0010593220339,0.0010593220339,,0.00105937867608
1987-04-30,0.0021164021164,0.0021164021164,0.0021164021164,0.0021164021164,,0.00211651516113
1987-05-01,-0.00316789862724,-0.00316789862724,-0.00316789862724,-0.00316789862724,,-0.00316806747884
1987-05-04,-0.00529661016949,-0.00529661016949,-0.00529661016949,-0.00529661016949,,-0.00529633639896
1987-05-05,0.0,0.0,0.0,0.0,,0.0
1987-05-06,-0.0010649627263,-0.0010649627263,-0.0010649627263,-0.0010649627263,,-0.00106501937697
1987-05-07,0.00106609808102,0.00106609808102,0.00106609808102,0.00106609808102,,0.00106615485255
1987-05-08,0.00319488817891,0.00319488817891,0.00319488817891,0.00319488817891,,0.00319505813091
1987-05-11,-0.00106157112527,-0.00106157112527,-0.00106157112527,-0.00106157112527,,-0.00106162741566
1987-05-12,-0.00318809776833,-0.00318809776833,-0.00318809776833,-0.00318809776833,,-0.00318826699864
1987-05-13,-0.00106609808102,-0.00106609808102,-0.00106609808102,-0.00106609808102,,-0.00106615485255
1987-05-14,0.00106723585913,0.00106723585913,0.00106723585913,0.00106723585913,,0.00106729275189
1987-05-15,-0.00746268656716,-0.00746268656716,-0.00746268656716,-0.00746268656716,,0.000214688385134
1987-05-18,-0.00322234156821,-0.00322234156821,-0.00322234156821,-0.00322234156821,,-0.00322243667772
1987-05-19,-0.0010775862069,-0.0010775862069,-0.0010775862069,-0.0010775862069,,-0.00107724329169
1987-05-20,-0.00539374325782,-0.00539374325782,-0.00539374325782,-0.00539374325782,,-0.00539371350674
1987-05-21,0.0,0.0,0.0,0.0,,0.0
1987-05-22,0.00108459869848,0.00108459869848,0.00108459869848,0.00108459869848,,0.00108425314708
1987-05-26,0.0108342361863,0.0108342361863,0.0108342361863,0.0108342361863,,0.0108347451232
1987-05-27,0.0010718113612,0.0010718113612,0.0010718113612,0.0010718113612,,0.0010714697142
1987-05-28,-0.00321199143469,-0.00321199143469,-0.00321199143469,-0.00321199143469,,-0.00321208593419
1987-05-29,0.00537056928034,0.00537056928034,0.00537056928034,0.00537056928034,,0.00537054098827
1987-06-01,0.00320512820513,0.00320512820513,0.00320512820513,0.00320512820513,,0.00320522289677
1987-06-02,-0.00958466453674,-0.00958466453674,-0.00958466453674,-0.00958466453674,,-0.00958439115029
1987-06-03,0.0010752688172,0.0010752688172,0.0010752688172,0.0010752688172,,0.00107492616895
1987-06-04,0.00214822771214,0.00214822771214,0.00214822771214,0.00214822771214,,0.00214866473433
1987-06-05,0.0032154340836,0.0032154340836,0.0032154340836,0.0032154340836,,0.0032149683648
1987-06-08,0.0,0.0,0.0,0.0,,0.0
1987-06-09,-0.00106837606838,-0.00106837606838,-0.00106837606838,-0.00106837606838,,-0.00106803601221
1987-06-10,0.00213903743316,0.00213903743316,0.00213903743316,0.00213903743316,,0.00213891389156
1987-06-11,-0.00106723585912,-0.00106723585912,-0.00106723585912,-0.00106723585912,,-0.00106745276925
1987-06-12,0.00854700854701,0.00854700854701,0.00854700854701,0.00854700854701,,0.00854707524804
1987-06-15,0.0010593220339,0.0010593220339,0.0010593220339,0.0010593220339,,0.0088609833746
1987-06-16,0.0010582010582,0.0010582010582,0.0010582010582,0.0010582010582,,0.00105844918567
1987-06-17,0.00211416490486,0.00211416490486,0.00211416490486,0.00211416490486,,0.00211411283879
1987-06-18,-0.00105485232068,-0.00105485232068,-0.00105485232068,-0.00105485232068,,-0.00105509945623
1987-06-19,-0.00105596620908,-0.00105596620908,-0.00105596620908,-0.00105596620908,,-0.00105566717236
1987-06-22,0.00317124735729,0.00317124735729,0.00317124735729,0.00317124735729,,0.00317089562204
1987-06-23,0.0,0.0,0.0,0.0,,0.0
1987-06-24,-0.0031612223393,-0.0031612223393,-0.0031612223393,-0.0031612223393,,-0.00316087282424
1987-06-25,0.00105708245243,0.00105708245243,0.00105708245243,0.00105708245243,,0.00105678278325
1987-06-26,-0.00316789862724,-0.00316789862724,-0.00316789862724,-0.00316789862724,,-0.00316809490617
1987-06-29,-0.0010593220339,-0.0010593220339,-0.0010593220339,-0.0010593220339,,-0.00105902225537
1987-06-30,-0.00106044538706,-0.00106044538706,-0.00106044538706,-0.00106044538706,,-0.00106014497249
1987-07-01,0.00106157112527,0.00106157112527,0.00106157112527,0.00106157112527,,0.00106127007262
1987-07-02,0.00318133616119,0.00318133616119,0.00318133616119,0.00318133616119,,0.00318153294438
1987-07-06,0.0,0.0,0.0,0.0,,0.0
1987-07-07,0.00105708245243,0.00105708245243,0.00105708245243,0.00105708245243,,0.00105678278325
1987-07-08,-0.00105596620908,-0.00105596620908,-0.00105596620908,-0.00105596620908,,-0.00105566717236
1987-07-09,-0.00105708245243,-0.00105708245243,-0.00105708245243,-0.00105708245243,,-0.00105733005554
1987-07-10,0.0010582010582,0.0010582010582,0.0010582010582,0.0010582010582,,0.00105844918567
1987-07-13,-0.00105708245243,-0.00105708245243,-0.00105708245243,-0.00105708245243,,-0.00105733005554
1987-07-14,0.0010582010582,0.0010582010582,0.0010582010582,0.0010582010582,,0.00105844918567
1987-07-15,-0.00317124735729,-0.00317124735729,-0.00317124735729,-0.00317124735729,,0.00425996747014
1987-07-16,0.00212089077413,0.00212089077413,0.00212089077413,0.00212089077413,,0.00212040361237
1987-07-17,0.0010582010582,0.0010582010582,0.0010582010582,0.0010582010582,,0.00105823040602
1987-07-20,-0.00211416490486,-0.00211416490486,-0.00211416490486,-0.00211416490486,,-0.00211422347646
1987-07-21,-0.0010593220339,-0.0010593220339,-0.0010593220339,-0.0010593220339,,-0.00105880707011
1987-07-22,-0.00424178154825,-0.00424178154825,-0.00424178154825,-0.00424178154825,,-0.00424189712637
1987-07-23,-0.00212992545261,-0.00212992545261,-0.00212992545261,-0.00212992545261,,-0.00212998373507
1987-07-24,-0.00106723585912,-0.00106723585912,-0.00106723585912,-0.00106723585912,,-0.00106726512489
1987-07-27,0.0,0.0,0.0,0.0,,0.0
1987-07-28,-0.00106837606838,-0.00106837606838,-0.00106837606838,-0.00106837606838,,-0.00106840539671
1987-07-29,0.0,0.0,0.0,0.0,,0.0
1987-07-30,-0.00106951871658,-0.00106951871658,-0.00106951871658,-0.00106951871658,,-0.00106954810768
1987-07-31,0.0,0.0,0.0,0.0,,0.0
1987-08-03,-0.00642398286938,-0.00642398286938,-0.00642398286938,-0.00642398286938,,-0.00642415959382
1987-08-04,0.0,0.0,0.0,0.0,,0.0
1987-08-05,0.00431034482759,0.00431034482759,0.00431034482759,0.00431034482759,,0.00431046417231
1987-08-06,-0.00107296137339,-0.00107296137339,-0.00107296137339,-0.00107296137339,,-0.00107299095401
1987-08-07,0.0,0.0,0.0,0.0,,0.0
1987-08-10,0.00107411385607,0.00107411385607,0.00107411385607,0.00107411385607,,0.00107414350027
1987-08-11,-0.00107296137339,-0.00107296137339,-0.00107296137339,-0.00107296137339,,-0.00107299095401
1987-08-12,0.0,0.0,0.0,0.0,,0.0
1987-08-13,0.00107411385607,0.00107411385607,0.00107411385607,0.00107411385607,,0.00107414350027
1987-08-14,0.00321888412017,0.00321888412017,0.00321888412017,0.00321888412017,,0.0107017890167
1987-08-17,0.00106951871658,0.00106951871658,0.00106951871658,0.00106951871658,,0.00106926724098
1987-08-18,-0.0042735042735,-0.0042735042735,-0.0042735042735,-0.0042735042735,,-0.00427359044268
1987-08-19,-0.00214592274678,-0.00214592274678,-0.00214592274678,-0.00214592274678,,-0.00214596620199
1987-08-20,0.00215053763441,0.00215053763441,0.00215053763441,0.00215053763441,,0.00215058127672
1987-08-21,0.0,0.0,0.0,0.0,,0.0
1987-08-24,-0.00107296137339,-0.00107296137339,-0.00107296137339,-0.00107296137339,,-0.00107270945063
1987-08-25,0.00107411385607,0.00107411385607,0.00107411385607,0.00107411385607,,0.00107386139189
1987-08-26,-0.00214592274678,-0.00214592274678,-0.00214592274678,-0.00214592274678,,-0.00214596620199
1987-08-27,-0.00430107526882,-0.00430107526882,-0.00430107526882,-0.00430107526882,,-0.00430061407569
1987-08-28,-0.00539956803456,-0.00539956803456,-0.00539956803456,-0.00539956803456,,-0.00539995053396
1987-08-31,-0.00108577633008,-0.00108577633008,-0.00108577633008,-0.00108577633008,,-0.0010855213604
1987-09-01,0.0,0.0,0.0,0.0,,0.0
1987-09-02,-0.0108695652174,-0.0108695652174,-0.0108695652174,-0.0108695652174,,-0.0108697821719
1987-09-03,0.0,0.0,0.0,0.0,,0.0
1987-09-04,0.0,0.0,0.0,0.0,,0.0
1987-09-08,-0.00989010989011,-0.00989010989011,-0.00989010989011,-0.00989010989011,,-0.00989002919812
1987-09-09,0.0,0.0,0.0,0.0,,0.0
1987-09-10,0.00221975582686,0.00221975582686,0.00221975582686,0.00221975582686,,0.00221980043875
1987-09-11,0.00332225913621,0.00332225913621,0.00332225913621,0.00332225913621,,0.00332204331931
1987-09-14,0.0,0.0,0.0,0.0,,0.0
1987-09-15,-0.00441501103753,-0.00441501103753,-0.00441501103753,-0.00441501103753,,0.00378396972824
1987-09-16,-0.00332594235033,-0.00332594235033,-0.00332594235033,-0.00332594235033,,-0.00332604557299
1987-09-17,0.00111234705228,0.00111234705228,0.00111234705228,0.00111234705228,,0.0011125692753
1987-09-18,0.00222222222222,0.00222222222222,0.00222222222222,0.00222222222222,,0.00222210355014
1987-09-21,0.00110864745011,0.00110864745011,0.00110864745011,0.00110864745011,,0.00110830793461
1987-09-22,-0.00110741971207,-0.00110741971207,-0.00110741971207,-0.00110741971207,,-0.00110708094801
1987-09-23,0.00110864745011,0.00110864745011,0.00110864745011,0.00110864745011,,0.00110830793461
1987-09-24,-0.00110741971207,-0.00110741971207,-0.00110741971207,-0.00110741971207,,-0.00110708094801
1987-09-25,-0.00443458980044,-0.00443458980044,-0.00443458980044,-0.00443458980044,,-0.00443491439219
1987-09-28,0.0011135857461,0.0011135857461,0.0011135857461,0.0011135857461,,0.00111380846438
1987-09-29,-0.00333704115684,-0.00333704115684,-0.00333704115684,-0.00333704115684,,-0.00333714506958
1987-09-30,-0.00446428571429,-0.00446428571429,-0.00446428571429,-0.00446428571429,,-0.00446404876688
1987-10-01,0.00112107623318,0.00112107623318,0.00112107623318,0.00112107623318,,0.00112073287763
1987-10-02,0.00111982082867,0.00111982082867,0.00111982082867,0.00111982082867,,0.00112004477913
1987-10-05,0.0,0.0,0.0,0.0,,0.0
1987-10-06,-0.00335570469799,-0.00335570469799,-0.00335570469799,-0.00335570469799,,-0.00335580914331
1987-10-07,0.00224466891134,0.00224466891134,0.00224466891134,0.00224466891134,,0.0022445497415
1987-10-08,-0.00559910414334,-0.00559910414334,-0.00559910414334,-0.00559910414334,,-0.00559909082051
1987-10-09,-0.00337837837838,-0.00337837837838,-0.00337837837838,-0.00337837837838,,-0.00337791451238
1987-10-12,-0.00112994350282,-0.00112994350282,-0.00112994350282,-0.00112994350282,,-0.00113016893653
1987-10-13,0.00113122171946,0.00113122171946,0.00113122171946,0.00113122171946,,0.00113144766353
1987-10-14,-0.00677966101695,-0.00677966101695,-0.00677966101695,-0.00677966101695,,-0.00677987030211
1987-10-15,-0.00341296928328,-0.00341296928328,-0.00341296928328,-0.00341296928328,,0.00447210717402
1987-10-16,0.0,0.0,0.0,0.0,,0.0
1987-10-19,0.0,0.0,0.0,0.0,,0.0
1987-10-20,0.0,0.0,0.0,0.0,,0.0
1987-10-21,0.0,0.0,0.0,0.0,,0.0
1987-10-22,0.0422374429224,0.0422374429224,0.0422374429224,0.0422374429224,,0.0422374206827
1987-10-23,-0.00109529025192,-0.00109529025192,-0.00109529025192,-0.00109529025192,,-0.00109570574611
1987-10-26,0.00548245614035,0.00548245614035,0.00548245614035,0.00548245614035,,0.00548288703007
1987-10-27,-0.00545256270447,-0.00545256270447,-0.00545256270447,-0.00545256270447,,-0.00545298890791
1987-10-28,0.0,0.0,0.0,0.0,,0.0
1987-10-29,0.00219298245614,0.00219298245614,0.00219298245614,0.00219298245614,,0.00219326488806
1987-10-30,0.00218818380744,0.00218818380744,0.00218818380744,0.00218818380744,,0.00218791582894
1987-11-02,-0.00327510917031,-0.00327510917031,-0.00327510917031,-0.00327510917031,,-0.00327470895586
1987-11-03,0.00328587075575,0.00328587075575,0.00328587075575,0.00328587075575,,0.00328546790704
1987-11-04,0.00436681222707,0.00436681222707,0.00436681222707,0.00436681222707,,0.00436682658454
1987-11-05,0.00434782608696,0.00434782608696,0.00434782608696,0.00434782608696,,0.00434784031985
1987-11-06,-0.00324675324675,-0.00324675324675,-0.00324675324675,-0.00324675324675,,-0.00324635640495
1987-11-09,0.00108577633008,0.00108577633008,0.00108577633008,0.00108577633008,,0.00108564318636
1987-11-10,0.0,0.0,0.0,0.0,,0.0
1987-11-11,0.0,0.0,0.0,0.0,,0.0
1987-11-12,0.0,0.0,0.0,0.0,,0.0
1987-11-13,-0.00216919739696,-0.00216919739696,-0.00216919739696,-0.00216919739696,,0.00480551204808
1987-11-16,0.00108695652174,0.00108695652174,0.00108695652174,0.00108695652174,,0.00108686465013
1987-11-17,-0.00217155266015,-0.00217155266015,-0.00217155266015,-0.00217155266015,,-0.00217136931572
1987-11-18,0.00108813928183,0.00108813928183,0.00108813928183,0.00108813928183,,0.00108804721018
1987-11-19,0.0,0.0,0.0,0.0,,0.0
1987-11-20,0.00217391304348,0.00217391304348,0.00217391304348,0.00217391304348,,0.00217372930027
1987-11-23,0.0,0.0,0.0,0.0,,0.0
1987-11-24,0.0,0.0,0.0,0.0,,0.0
1987-11-25,-0.00542299349241,-0.00542299349241,-0.00542299349241,-0.00542299349241,,-0.00542307675673
1987-11-27,-0.00436205016358,-0.00436205016358,-0.00436205016358,-0.00436205016358,,-0.00436168263975
1987-11-30,0.00328587075575,0.00328587075575,0.00328587075575,0.00328587075575,,0.00328559269242
1987-12-01,-0.00109170305677,-0.00109170305677,-0.00109170305677,-0.00109170305677,,-0.0010916109751
1987-12-02,0.00109289617486,0.00109289617486,0.00109289617486,0.00109289617486,,0.00109280389182
1987-12-03,0.00218340611354,0.00218340611354,0.00218340611354,0.00218340611354,,0.00218376612316
1987-12-04,0.0,0.0,0.0,0.0,,0.0
1987-12-07,-0.00435729847495,-0.00435729847495,-0.00435729847495,-0.00435729847495,,-0.00435747237281
1987-12-08,-0.00109409190372,-0.00109409190372,-0.00109409190372,-0.00109409190372,,-0.00109399941864
1987-12-09,0.0,0.0,0.0,0.0,,0.0
1987-12-10,-0.00766703176342,-0.00766703176342,-0.00766703176342,-0.00766703176342,,-0.00766692890989
1987-12-11,-0.00220750551876,-0.00220750551876,-0.00220750551876,-0.00220750551876,,-0.00220786866125
1987-12-14,0.0,0.0,0.0,0.0,,0.0
1987-12-15,0.00553097345133,0.00553097345133,0.00553097345133,0.00553097345133,,0.0134910180268
1987-12-16,0.003300330033,0.003300330033,0.003300330033,0.003300330033,,0.00330024743695
1987-12-17,0.00219298245614,0.00219298245614,0.00219298245614,0.00219298245614,,0.00219292775377
1987-12-18,0.00437636761488,0.00437636761488,0.00437636761488,0.00437636761488,,0.00437679976885
1987-12-21,-0.00108932461874,-0.00108932461874,-0.00108932461874,-0.00108932461874,,-0.00108983575965
1987-12-22,-0.00109051254089,-0.00109051254089,-0.00109051254089,-0.00109051254089,,-0.00109048548716
1987-12-23,0.00436681222707,0.00436681222707,0.00436681222707,0.00436681222707,,0.00436724367481
1987-12-24,0.00108695652174,0.00108695652174,0.00108695652174,0.00108695652174,,0.00108692905987
1987-12-28,-0.0043431053203,-0.0043431053203,-0.0043431053203,-0.0043431053203,,-0.00434353267906
1987-12-29,0.00109051254089,0.00109051254089,0.00109051254089,0.00109051254089,,0.00109102479749
1987-12-30,0.00435729847495,0.00435729847495,0.00435729847495,0.00435729847495,,0.00435718814832
1987-12-31,-0.00216919739696,-0.00216919739696,-0.00216919739696,-0.00216919739696,,0.00185106614652
1988-01-04,0.00326086956522,0.00326086956522,0.00326086956522,0.00326086956522,,0.00326108721467
1988-01-05,0.00108342361863,0.00108342361863,0.00108342361863,0.00108342361863,,0.00108331781289
1988-01-06,-0.0021645021645,-0.0021645021645,-0.0021645021645,-0.0021645021645,,-0.00216482408739
1988-01-07,-0.00216919739696,-0.00216919739696,-0.00216919739696,-0.00216919739696,,-0.00216898648497
1988-01-08,-0.00434782608696,-0.00434782608696,-0.00434782608696,-0.00434782608696,,-0.00434793782144
1988-01-11,0.00218340611354,0.00218340611354,0.00218340611354,0.00218340611354,,0.00218373133598
1988-01-12,0.00108932461874,0.00108932461874,0.00108932461874,0.00108932461874,,0.00108921824178
1988-01-13,0.0,0.0,0.0,0.0,,0.0
1988-01-14,0.00108813928183,0.00108813928183,0.00108813928183,0.00108813928183,,0.00108803313624
1988-01-15,0.00978260869565,0.00978260869565,0.00978260869565,0.00978260869565,,0.0135283453851
1988-01-18,0.0021528525296,0.0021528525296,0.0021528525296,0.0021528525296,,0.00215261086606
1988-01-19,-0.00214822771214,-0.00214822771214,-0.00214822771214,-0.00214822771214,,-0.00214798708572
1988-01-20,0.0021528525296,0.0021528525296,0.0021528525296,0.0021528525296,,0.00215261086606
1988-01-21,0.00322234156821,0.00322234156821,0.00322234156821,0.00322234156821,,0.00322277129868
1988-01-22,0.00214132762313,0.00214132762313,0.00214132762313,0.00214132762313,,0.00214108685247
1988-01-25,0.00106837606838,0.00106837606838,0.00106837606838,0.00106837606838,,0.00106851834569
1988-01-26,-0.00320170757737,-0.00320170757737,-0.00320170757737,-0.00320170757737,,-0.0032016097608
1988-01-27,0.00642398286938,0.00642398286938,0.00642398286938,0.00642398286938,,0.00642378597748
1988-01-28,0.0031914893617,0.0031914893617,0.0031914893617,0.0031914893617,,0.00319139216848
1988-01-29,0.00212089077413,0.00212089077413,0.00212089077413,0.00212089077413,,0.00212065292171
1988-02-01,0.0021164021164,0.0021164021164,0.0021164021164,0.0021164021164,,0.00211668457401
1988-02-02,0.00105596620908,0.00105596620908,0.00105596620908,0.00105596620908,,0.00105610684195
1988-02-03,-0.00105485232068,-0.00105485232068,-0.00105485232068,-0.00105485232068,,-0.00105499265698
1988-02-04,-0.00316789862724,-0.00316789862724,-0.00316789862724,-0.00316789862724,,-0.00316780231836
1988-02-05,0.00635593220339,0.00635593220339,0.00635593220339,0.00635593220339,,0.00635573835942
1988-02-08,-0.00210526315789,-0.00210526315789,-0.00210526315789,-0.00210526315789,,-0.00210502716647
1988-02-09,0.00105485232068,0.00105485232068,0.00105485232068,0.00105485232068,,0.00105447499621
1988-02-10,0.0031612223393,0.0031612223393,0.0031612223393,0.0031612223393,,0.0031616440963
1988-02-11,-0.0031512605042,-0.0031512605042,-0.0031512605042,-0.0031512605042,,-0.00315167960708
1988-02-12,-0.00526870389884,-0.00526870389884,-0.00526870389884,-0.00526870389884,,0.00127313833253
1988-02-16,0.0,0.0,0.0,0.0,,0.0
1988-02-17,0.0,0.0,0.0,0.0,,0.0
1988-02-18,0.0010593220339,0.0010593220339,0.0010593220339,0.0010593220339,,0.00105925528827
1988-02-19,0.0,0.0,0.0,0.0,,0.0
1988-02-22,0.0010582010582,0.0010582010582,0.0010582010582,0.0010582010582,,0.00105813445376
1988-02-23,0.00211416490486,0.00211416490486,0.00211416490486,0.00211416490486,,0.00211403197744
1988-02-24,0.00105485232068,0.00105485232068,0.00105485232068,0.00105485232068,,0.0010547861371
1988-02-25,0.0,0.0,0.0,0.0,,0.0
1988-02-26,-0.00105374077977,-0.00105374077977,-0.00105374077977,-0.00105374077977,,-0.00105367473559
1988-02-29,0.00210970464135,0.00210970464135,0.00210970464135,0.00210970464135,,0.00211008655315
1988-03-01,0.0,0.0,0.0,0.0,,0.0
1988-03-02,0.00105263157895,0.00105263157895,0.00105263157895,0.00105263157895,,0.00105256513356
1988-03-03,0.0,0.0,0.0,0.0,,0.0
